census_tract,population,housing_units,group_qtr_flag,ct_grp_qtr,pct_grp_qtr,mf_ia_110,mf_ia_h110,mf_ia_120,mf_ia_vehicle,f_vehicle_access_flag,low_income,prop_in_pov,median_income,mf_a_110,mf_a_h110,mf_a_120,mf_a_h1,mf_a_1,f_v_access_add_flag,ct_a_h1,prop_a_h1,ct_ai_h1,prop_ai_h1,ct_a_kids_h1,prop_a_kids_h1,ct_a_sen_h1,prop_a_sen_h1,ct_a_wht_h1,prop_a_wht_h1,ct_a_black_h1,prop_a_black_h1,ct_a_asian_h1,prop_a_asian_h1,ct_a_islander_h1,prop_a_islander_h1,ct_a_native_h1,prop_a_native_h1,ct_a_mult_h1,prop_a_mult_h1,ct_a_his_h1,prop_a_his_h1,ct_va_h1,prop_va_h1,ct_snap_h1,prop_snap_h1,ct_i_pop,ct_kids,ct_seniors,ct_white,ct_black,ct_asian,ct_islander,ct_native,ct_multi,ct_hispanic,ct_housing_no_vehicle,ct_snap,ho_tooth_loss,ho_arthritis,ub_alcoholic,ho_cancer,prev_c_cancer_screen,prev_chol_screen,ho_kidney_disease,ho_pulmonary,ho_ht_disease,ho_asthma,prev_lack_insurance,ub_smoker,ho_diabetes,prev_blood_test,ho_blood_pressure,ho_choles_screened,prev_mamm_use,ho_mental_health,ub_no_activity,ub_obesity,prev_clinical_services_m,prev_clinical_services_f,ho_physical_health,ub_sleep,ho_stroke,prev_med_bpressure,prev_dr_visits,prev_checkups,state,mrfei,geometry
17031825900,3374,1107,0,0.0,0.0,0,1,0,1,1,1,18.3,47537.0,0,1,0,1,0,1,2689.0,79.7,982.0,29.09,834.0,24.72,288.0,8.54,704.0,20.88,1525.0,45.21,18.0,0.53,0.0,0.0,30.0,0.88,412.0,12.2,685.0,20.29,164.0,14.85,229.0,20.68,1492.0,1039.0,337.0,880.0,1945.0,23.0,0.0,32.0,494.0,830.0,201.0,296.0,16.0,23.9,18.4,5.7,82.9,82.9,3.5,7.5,6.3,11.3,22.6,20.4,12.8,57.9,37.1,30.6,79.8,14.6,30.2,37.6,26.3,23.0,14.2,41.8,4.1,73.7,55.1,78.1,IL,14.285714285714285,"[(-87.548951, 41.616406), (-87.549047, 41.622712), (-87.549036, 41.627289), (-87.54844299999999, 41.629956), (-87.548068, 41.629925), (-87.53479899999999, 41.625108), (-87.534791, 41.62274), (-87.534768, 41.619126), (-87.53473, 41.615496), (-87.541499, 41.615477999999996), (-87.543182, 41.615471), (-87.54438499999999, 41.615466999999995), (-87.54912, 41.615452), (-87.548951, 41.616406)]"
17031826000,3334,1070,0,0.0,0.0,0,0,0,0,0,1,16.2,47500.0,0,0,0,0,0,0,398.0,11.94,247.0,7.4,135.0,4.05,25.0,0.74,112.0,3.36,204.0,6.12,0.0,0.01,0.0,0.01,7.0,0.21,75.0,2.24,117.0,3.5,20.0,1.86,36.0,3.33,1502.0,1159.0,178.0,714.0,2019.0,13.0,5.0,42.0,541.0,906.0,133.0,240.0,21.3,21.7,19.1,4.4,80.2,78.8,3.3,7.9,5.8,12.2,28.3,24.9,12.6,52.1,34.8,28.4,79.7,17.3,33.7,39.8,23.2,20.8,15.5,44.4,4.0,69.2,47.6,75.8,IL,18.181818181818183,"[(-87.544448, 41.630416), (-87.54437399999999, 41.633525999999996), (-87.54244299999999, 41.633635), (-87.539243, 41.63149), (-87.53373599999999, 41.630756), (-87.53254299999999, 41.630134999999996), (-87.5250884576358, 41.6302076443083), (-87.5251065246638, 41.625944129351), (-87.52511877537009, 41.6230531685517), (-87.5251206595682, 41.6226085294576), (-87.52513526455989, 41.6191619968835), (-87.5251506936116, 41.615521), (-87.5251578420515, 41.6138340883201), (-87.52989199999999, 41.613821), (-87.53230599999999, 41.613813), (-87.534719, 41.613806), (-87.53473, 41.615496), (-87.534768, 41.619126), (-87.534791, 41.62274), (-87.53479899999999, 41.625108), (-87.548068, 41.629925), (-87.544448, 41.630416)]"
17031826100,6414,2203,0,7.0,0.11,0,1,0,1,1,1,24.4,52500.0,0,1,0,1,0,1,2734.0,42.62,1108.0,17.27,760.0,11.84,343.0,5.34,1049.0,16.35,1232.0,19.2,6.0,0.1,0.0,0.0,35.0,0.55,412.0,6.42,658.0,10.26,116.0,5.26,377.0,17.1,3310.0,1994.0,595.0,1934.0,3434.0,18.0,0.0,103.0,925.0,1525.0,267.0,807.0,19.2,25.0,18.3,5.7,81.6,81.9,3.7,8.6,7.0,11.7,24.3,22.9,13.3,55.3,36.9,31.0,79.3,16.1,32.4,38.8,25.3,21.0,15.9,42.6,4.5,73.0,51.3,77.3,IL,14.285714285714285,"[(-87.54940599999999, 41.606344), (-87.54924299999999, 41.608135), (-87.549345, 41.613353), (-87.54912, 41.615452), (-87.54438499999999, 41.615466999999995), (-87.543182, 41.615471), (-87.541499, 41.615477999999996), (-87.53473, 41.615496), (-87.534719, 41.613806), (-87.53230599999999, 41.613813), (-87.52989199999999, 41.613821), (-87.5251578420515, 41.6138340883201), (-87.52516899999999, 41.611201), (-87.52518383269, 41.60946196915359), (-87.5251988618377, 41.6076999049994), (-87.5252555291242, 41.6010560555767), (-87.5252581206007, 41.60075222279001), (-87.5253021855926, 41.5955859056872), (-87.5253127011617, 41.594353027560096), (-87.529831, 41.596297), (-87.534657, 41.59797), (-87.539515, 41.599484), (-87.541927, 41.600215), (-87.544989, 41.600919999999995), (-87.54939399999999, 41.601017999999996), (-87.54940599999999, 41.606344)]"
17031826201,3596,1942,0,185.0,5.14,0,0,0,0,1,0,16.8,73636.0,0,1,0,1,0,1,2920.0,81.19,1065.0,29.63,466.0,12.95,741.0,20.6,367.0,10.21,2459.0,68.38,8.0,0.21,0.0,0.0,6.0,0.18,80.0,2.22,112.0,3.13,306.0,15.75,237.0,12.2,1205.0,533.0,1041.0,510.0,2964.0,11.0,0.0,7.0,104.0,145.0,378.0,280.0,13.5,33.0,13.7,9.0,85.7,90.1,4.9,8.4,8.5,11.3,15.4,15.4,18.0,66.4,49.1,36.7,82.1,11.4,29.4,37.7,26.9,23.9,14.5,40.4,6.2,83.8,61.6,85.2,IL,8.333333333333334,"[(-87.58337, 41.603936), (-87.582017, 41.606837999999996), (-87.580654, 41.609215999999996), (-87.58058, 41.609345999999995), (-87.58050999999999, 41.609466999999995), (-87.579146, 41.613087), (-87.579021, 41.615474), (-87.57343399999999, 41.61549), (-87.570562, 41.615493), (-87.569377, 41.615502), (-87.568691, 41.615503), (-87.567816, 41.615500999999995), (-87.563896, 41.615466), (-87.562696, 41.615455999999995), (-87.55909799999999, 41.615421999999995), (-87.555319, 41.615445), (-87.554069, 41.615446), (-87.549452, 41.615452), (-87.54912, 41.615452), (-87.549345, 41.613353), (-87.54924299999999, 41.608135), (-87.54940599999999, 41.606344), (-87.54939399999999, 41.601017999999996), (-87.549319, 41.594082), (-87.551735, 41.593182), (-87.55334099999999, 41.595248999999995), (-87.55868699999999, 41.594456), (-87.55894599999999, 41.593871), (-87.558914, 41.593077), (-87.559152, 41.592407), (-87.559682, 41.59218), (-87.560975, 41.592448999999995), (-87.56155, 41.592759), (-87.56277, 41.593869), (-87.56436599999999, 41.594656), (-87.566197, 41.594073), (-87.56700599999999, 41.594463), (-87.568635, 41.596633), (-87.568683, 41.596627), (-87.56986599999999, 41.595627), (-87.569375, 41.592935999999995), (-87.572608, 41.594114999999995), (-87.57683899999999, 41.594449), (-87.577315, 41.597299), (-87.577485, 41.600950999999995), (-87.57804399999999, 41.60095), (-87.58368999999999, 41.60091), (-87.58337, 41.603936)]"
17031826202,5873,2061,0,0.0,0.0,1,1,1,1,1,1,26.9,40728.0,1,1,1,1,1,1,5583.0,95.06,2679.0,45.62,1674.0,28.51,569.0,9.7,1484.0,25.27,3523.0,59.98,18.0,0.3,0.0,0.0,16.0,0.27,542.0,9.24,821.0,13.99,168.0,8.14,546.0,26.49,2730.0,1759.0,599.0,1561.0,3701.0,19.0,0.0,17.0,575.0,876.0,165.0,548.0,17.2,24.9,17.9,5.9,82.5,83.5,3.5,8.0,6.6,11.7,21.2,21.4,13.0,57.5,37.0,30.5,79.5,15.1,30.5,38.1,26.2,22.7,14.6,42.3,4.3,73.8,54.7,78.7,IL,10.0,"[(-87.54939399999999, 41.601017999999996), (-87.544989, 41.600919999999995), (-87.541927, 41.600215), (-87.539515, 41.599484), (-87.534657, 41.59797), (-87.529831, 41.596297), (-87.5253127011617, 41.594353027560096), (-87.52533290307139, 41.59198449265519), (-87.52537166003819, 41.587440504964604), (-87.525387, 41.585642), (-87.5253816280824, 41.583071825209096), (-87.52537840727258, 41.5815308403013), (-87.52537838882289, 41.5815220130797), (-87.52784299999999, 41.582521), (-87.52726, 41.585059), (-87.529804, 41.58526), (-87.53153999999999, 41.587959), (-87.535535, 41.587388), (-87.536937, 41.588693), (-87.539453, 41.586873999999995), (-87.54241499999999, 41.589464), (-87.540897, 41.592850999999996), (-87.54445, 41.593742999999996), (-87.548569, 41.593753), (-87.549319, 41.594082), (-87.54939399999999, 41.601017999999996)]"
17031826301,3956,1381,0,16.0,0.4,0,1,0,0,0,1,15.2,52143.0,0,1,0,1,0,0,1830.0,46.26,766.0,19.37,524.0,13.26,144.0,3.65,198.0,5.0,1558.0,39.39,5.0,0.12,0.0,0.0,1.0,0.03,68.0,1.72,72.0,1.81,49.0,3.56,112.0,8.08,1815.0,1145.0,359.0,493.0,3258.0,6.0,0.0,8.0,191.0,255.0,105.0,245.0,15.9,24.3,17.4,5.6,84.6,85.2,3.4,7.3,5.8,12.1,19.4,20.3,13.4,59.8,38.7,29.6,81.9,14.4,29.2,38.8,26.3,23.7,13.7,43.9,4.3,74.9,56.2,80.7,IL,22.222222222222218,"[(-87.61711799999999, 41.622657), (-87.61225999999999, 41.622625), (-87.609836, 41.622614999999996), (-87.608716, 41.622606), (-87.607472, 41.622596), (-87.60264099999999, 41.622575), (-87.59781, 41.62256), (-87.597713, 41.615305), (-87.59772799999999, 41.61167), (-87.597696, 41.609708), (-87.597672, 41.607237), (-87.600067, 41.607043999999995), (-87.603141, 41.607516), (-87.605643, 41.607121), (-87.610734, 41.607105), (-87.613124, 41.607642), (-87.614266, 41.609203), (-87.61273, 41.612805), (-87.613508, 41.614464999999996), (-87.615099, 41.615882), (-87.617074, 41.616718999999996), (-87.617092, 41.619032), (-87.61711799999999, 41.622657)]"
17031826303,4162,1345,0,5.0,0.12,0,1,0,0,0,1,16.3,47395.0,0,1,0,1,0,0,726.0,17.45,320.0,7.7,183.0,4.4,93.0,2.23,82.0,1.96,608.0,14.6,4.0,0.09,0.0,0.0,2.0,0.05,31.0,0.76,38.0,0.92,0.0,0.0,39.0,2.92,2239.0,1163.0,438.0,290.0,3725.0,10.0,0.0,3.0,134.0,115.0,100.0,211.0,16.2,26.0,16.3,5.9,84.7,86.0,3.8,7.6,6.3,12.4,18.4,20.1,15.0,60.6,41.9,31.1,82.7,14.4,29.6,40.1,25.2,23.3,14.5,44.5,4.8,77.1,55.9,82.2,IL,16.666666666666668,"[(-87.59781, 41.62256), (-87.59652899999999, 41.622566), (-87.594856, 41.622575999999995), (-87.594223, 41.62258), (-87.586714, 41.615407), (-87.58050999999999, 41.609466999999995), (-87.58058, 41.609345999999995), (-87.580654, 41.609215999999996), (-87.582017, 41.606837999999996), (-87.58424699999999, 41.608064), (-87.588737, 41.607996), (-87.589806, 41.607776), (-87.592286, 41.607015), (-87.597672, 41.607237), (-87.597696, 41.609708), (-87.59772799999999, 41.61167), (-87.597713, 41.615305), (-87.59781, 41.62256)]"
17031826304,3203,1286,0,0.0,0.0,0,1,0,0,0,1,30.4,32238.0,0,1,0,1,0,0,557.0,17.38,419.0,13.07,139.0,4.33,107.0,3.33,38.0,1.18,508.0,15.85,1.0,0.02,0.0,0.0,0.0,0.0,11.0,0.34,13.0,0.42,65.0,5.09,76.0,5.93,1641.0,830.0,375.0,173.0,2949.0,15.0,0.0,1.0,65.0,65.0,145.0,311.0,21.4,28.2,14.9,6.0,82.9,84.8,4.5,9.0,7.5,13.2,20.6,22.9,17.1,57.3,44.1,31.7,82.8,15.9,33.7,42.7,22.3,19.9,16.5,45.9,5.9,77.6,49.7,82.3,IL,7.6923076923076925,"[(-87.594223, 41.62258), (-87.58613199999999, 41.622654999999995), (-87.58207499999999, 41.622682), (-87.580783, 41.622701), (-87.579077, 41.62272), (-87.579062, 41.620807), (-87.578394, 41.62087), (-87.57358599999999, 41.620898), (-87.573578, 41.619184), (-87.57343499999999, 41.618103), (-87.57343399999999, 41.61549), (-87.579021, 41.615474), (-87.579146, 41.613087), (-87.58050999999999, 41.609466999999995), (-87.586714, 41.615407), (-87.594223, 41.62258)]"
17031826401,4072,1336,0,14.0,0.34,0,1,0,1,1,1,12.5,63824.0,0,1,0,1,0,1,4063.0,99.78,1562.0,38.37,1270.0,31.18,316.0,7.77,182.0,4.46,3783.0,92.91,19.0,0.47,3.0,0.07,7.0,0.17,69.0,1.69,98.0,2.4,158.0,11.79,324.0,24.26,1427.0,1272.0,318.0,182.0,3791.0,20.0,3.0,7.0,69.0,98.0,155.0,335.0,14.6,22.8,17.7,5.1,85.3,85.2,3.3,6.3,5.1,12.0,18.2,19.5,13.0,61.7,39.3,28.7,82.9,13.9,27.9,39.2,25.1,23.5,12.7,44.8,4.1,74.6,57.6,81.4,IL,0.0,"[(-87.614397, 41.644600000000004), (-87.588133, 41.644656), (-87.584166, 41.644732), (-87.579955, 41.644731), (-87.578588, 41.644729999999996), (-87.57848299999999, 41.644729), (-87.578386, 41.634363), (-87.582095, 41.635152999999995), (-87.583309, 41.633545999999996), (-87.58815799999999, 41.633505), (-87.590578, 41.633486999999995), (-87.597856, 41.633432), (-87.59787299999999, 41.632413), (-87.594544, 41.629951999999996), (-87.595506, 41.629774), (-87.59796899999999, 41.628296), (-87.599353, 41.62748), (-87.6027, 41.63068), (-87.60270299999999, 41.632542), (-87.6027, 41.635799), (-87.604952, 41.637097), (-87.609929, 41.640667), (-87.609906, 41.641242999999996), (-87.614397, 41.644600000000004)]"
17031826402,5132,1700,0,75.0,1.46,0,1,0,1,1,1,20.0,55000.0,0,1,0,1,0,1,3572.0,69.59,1584.0,30.87,997.0,19.42,355.0,6.91,227.0,4.43,3270.0,63.71,5.0,0.11,0.0,0.0,7.0,0.14,62.0,1.21,89.0,1.74,118.0,6.96,326.0,19.18,2198.0,1436.0,500.0,333.0,4661.0,15.0,0.0,9.0,114.0,137.0,151.0,444.0,16.0,25.3,16.5,5.7,85.0,85.6,3.7,7.2,6.1,12.2,17.7,19.8,14.5,60.3,41.7,30.5,83.0,14.2,29.2,40.3,24.9,22.2,14.0,44.8,4.7,76.6,56.2,82.0,IL,5.5555555555555545,"[(-87.6027, 41.63068), (-87.599353, 41.62748), (-87.59796899999999, 41.628296), (-87.595506, 41.629774), (-87.594544, 41.629951999999996), (-87.59787299999999, 41.632413), (-87.597856, 41.633432), (-87.590578, 41.633486999999995), (-87.58815799999999, 41.633505), (-87.583309, 41.633545999999996), (-87.582095, 41.635152999999995), (-87.578386, 41.634363), (-87.57838699999999, 41.634308), (-87.578564, 41.633882), (-87.57862899999999, 41.629929), (-87.57909699999999, 41.626607), (-87.58326, 41.62631), (-87.58323899999999, 41.624521), (-87.583229, 41.623321), (-87.58207499999999, 41.622682), (-87.58613199999999, 41.622654999999995), (-87.594223, 41.62258), (-87.594856, 41.622575999999995), (-87.59652899999999, 41.622566), (-87.59781, 41.62256), (-87.60264099999999, 41.622575), (-87.60266999999999, 41.626566), (-87.6027, 41.63068)]"
17031826500,5936,1963,0,3.0,0.05,0,1,0,1,1,1,32.9,45909.0,0,1,0,1,0,1,3731.0,62.86,2049.0,34.52,1102.0,18.57,312.0,5.25,276.0,4.65,3312.0,55.8,6.0,0.11,0.0,0.0,5.0,0.09,131.0,2.21,145.0,2.44,124.0,6.32,416.0,21.22,3457.0,1725.0,471.0,416.0,5303.0,8.0,0.0,9.0,200.0,213.0,236.0,687.0,19.6,25.3,16.6,5.2,83.1,83.5,3.8,8.3,6.2,13.1,21.3,23.4,15.0,56.9,41.7,30.6,82.4,16.2,32.3,41.5,23.1,21.5,15.8,45.8,4.9,75.4,50.8,80.8,IL,7.6923076923076925,"[(-87.634271, 41.62618), (-87.633973, 41.626719), (-87.632313, 41.629838), (-87.620837, 41.629883), (-87.617206, 41.629901), (-87.61721, 41.633511999999996), (-87.617217, 41.639018), (-87.617222, 41.644146), (-87.617222, 41.644251), (-87.617227, 41.644582), (-87.614397, 41.644600000000004), (-87.609906, 41.641242999999996), (-87.609929, 41.640667), (-87.604952, 41.637097), (-87.6027, 41.635799), (-87.60270299999999, 41.632542), (-87.6027, 41.63068), (-87.60266999999999, 41.626566), (-87.60264099999999, 41.622575), (-87.607472, 41.622596), (-87.608716, 41.622606), (-87.609836, 41.622614999999996), (-87.61225999999999, 41.622625), (-87.61711799999999, 41.622657), (-87.620756, 41.622641), (-87.624403, 41.622637999999995), (-87.627213, 41.622628999999996), (-87.631812, 41.622617), (-87.636197, 41.62261), (-87.634271, 41.62618)]"
17031826600,5540,1883,0,106.0,1.91,0,1,0,1,1,1,29.5,43080.0,0,1,0,1,0,1,1886.0,34.04,958.0,17.3,595.0,10.73,108.0,1.96,62.0,1.13,1791.0,32.34,1.0,0.02,0.0,0.0,3.0,0.05,28.0,0.5,31.0,0.56,107.0,5.67,200.0,10.63,3259.0,1657.0,483.0,291.0,5136.0,11.0,0.0,15.0,87.0,111.0,340.0,668.0,22.1,26.2,16.0,5.4,82.8,83.8,4.1,8.6,6.7,13.3,21.6,24.1,15.9,55.9,41.8,30.1,82.1,16.5,33.4,42.5,22.2,20.4,16.3,46.3,5.4,75.7,48.9,81.3,IL,8.333333333333334,"[(-87.630327, 41.633480999999996), (-87.626516, 41.640609), (-87.624381, 41.644565), (-87.622081, 41.644573), (-87.617824, 41.644580999999995), (-87.617227, 41.644582), (-87.617222, 41.644251), (-87.617222, 41.644146), (-87.617217, 41.639018), (-87.61721, 41.633511999999996), (-87.617206, 41.629901), (-87.620837, 41.629883), (-87.632313, 41.629838), (-87.630327, 41.633480999999996)]"
17031826700,5569,1972,0,0.0,0.0,0,1,0,1,1,1,28.7,40200.0,0,1,0,1,0,1,5569.0,100.0,3116.0,55.95,1703.0,30.58,369.0,6.63,213.0,3.82,5250.0,94.27,2.0,0.04,0.0,0.0,8.0,0.14,96.0,1.72,81.0,1.45,459.0,23.3,664.0,33.65,2847.0,1703.0,369.0,213.0,5250.0,2.0,0.0,8.0,96.0,81.0,487.0,701.0,19.7,23.9,16.7,4.9,83.2,83.2,3.6,7.5,5.6,13.0,20.7,23.2,14.2,56.9,40.8,29.1,82.8,16.1,31.7,41.9,23.4,21.7,14.8,46.6,4.6,74.4,50.9,81.0,IL,0.0,"[(-87.64149599999999, 41.637060999999996), (-87.63662099999999, 41.637079), (-87.631765, 41.637097), (-87.631774, 41.638957), (-87.631773, 41.644546999999996), (-87.624381, 41.644565), (-87.626516, 41.640609), (-87.630327, 41.633480999999996), (-87.632313, 41.629838), (-87.64145099999999, 41.629846), (-87.641465, 41.631657), (-87.64149599999999, 41.637060999999996)]"
17031826800,5436,1746,0,0.0,0.0,0,1,0,1,1,1,32.5,38264.0,0,1,0,1,0,1,3973.0,73.08,2450.0,45.08,1298.0,23.89,338.0,6.22,1465.0,26.95,1461.0,26.88,3.0,0.06,1.0,0.02,34.0,0.62,1008.0,18.55,1865.0,34.3,169.0,9.67,313.0,17.93,3125.0,1745.0,495.0,1668.0,2590.0,3.0,1.0,39.0,1135.0,2123.0,218.0,411.0,24.1,24.3,18.4,5.2,79.6,79.2,4.0,8.8,7.2,11.8,29.7,24.0,14.8,53.0,37.6,31.3,79.7,16.7,35.2,40.1,21.7,19.6,16.7,42.9,5.0,73.1,46.9,75.7,IL,4.761904761904762,"[(-87.67975, 41.648193), (-87.671311, 41.648232), (-87.670208, 41.648233999999995), (-87.66958699999999, 41.648239), (-87.66131, 41.648398), (-87.66035699999999, 41.648419), (-87.65128299999999, 41.648619), (-87.647194, 41.648675), (-87.64916699999999, 41.647163), (-87.652446, 41.644475), (-87.631773, 41.644546999999996), (-87.631774, 41.638957), (-87.631765, 41.637097), (-87.63662099999999, 41.637079), (-87.64149599999999, 41.637060999999996), (-87.641465, 41.631657), (-87.64145099999999, 41.629846), (-87.649166, 41.629836), (-87.650341, 41.629785), (-87.65102399999999, 41.629781), (-87.65634, 41.629897), (-87.656024, 41.628375999999996), (-87.65602299999999, 41.626259), (-87.665719, 41.626284), (-87.665696, 41.622648), (-87.67462499999999, 41.62267), (-87.67491199999999, 41.623588), (-87.675302, 41.627696), (-87.675935, 41.627213999999995), (-87.678896, 41.624945), (-87.679013, 41.629984), (-87.67907199999999, 41.631803), (-87.67937099999999, 41.639175), (-87.67950499999999, 41.640868), (-87.679602, 41.643907), (-87.67975, 41.648193)]"
17031826901,1894,618,0,0.0,0.0,0,1,0,0,0,1,39.3,26100.0,0,1,0,1,0,0,1170.0,61.8,804.0,42.43,384.0,20.28,117.0,6.2,33.0,1.74,1099.0,58.03,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.03,45.0,2.4,57.0,9.27,160.0,25.91,1271.0,570.0,213.0,57.0,1705.0,0.0,0.0,7.0,125.0,142.0,107.0,299.0,32.0,29.0,15.0,5.5,79.1,79.4,5.2,11.1,9.0,13.9,27.7,28.5,19.9,53.2,48.7,34.2,81.7,18.8,40.5,45.6,18.6,17.0,20.1,48.0,7.2,77.8,39.3,80.6,IL,7.6923076923076925,"[(-87.67541899999999, 41.618997), (-87.67527899999999, 41.622668999999995), (-87.67462499999999, 41.62267), (-87.665696, 41.622648), (-87.665719, 41.626284), (-87.65602299999999, 41.626259), (-87.655998, 41.622623999999995), (-87.655957, 41.617169), (-87.660806, 41.617172), (-87.675401, 41.617179), (-87.67541899999999, 41.618997)]"
17031826902,1643,528,0,8.0,0.49,0,1,0,0,0,1,38.7,33537.0,0,1,0,1,0,0,976.0,59.41,604.0,36.74,289.0,17.58,138.0,8.39,12.0,0.73,938.0,57.09,1.0,0.06,0.0,0.0,0.0,0.0,25.0,1.52,17.0,1.01,71.0,13.41,107.0,20.25,935.0,494.0,217.0,21.0,1588.0,1.0,0.0,0.0,33.0,32.0,128.0,192.0,26.5,29.4,14.5,5.9,80.6,82.8,4.9,10.0,8.3,13.6,24.0,25.5,19.2,56.7,47.6,33.3,81.4,17.0,38.2,44.6,19.5,19.0,18.2,47.5,6.8,78.8,44.4,82.3,IL,8.333333333333334,"[(-87.675401, 41.617179), (-87.660806, 41.617172), (-87.655957, 41.617169), (-87.655946, 41.613541), (-87.65594999999999, 41.611726), (-87.66321099999999, 41.611716), (-87.66564199999999, 41.611747), (-87.665652, 41.615352), (-87.672574, 41.615353999999996), (-87.672044, 41.613537), (-87.675332, 41.613538), (-87.675401, 41.617179)]"
17031827000,3624,1188,0,0.0,0.0,1,1,1,1,1,1,31.3,40662.0,1,1,1,1,1,1,3624.0,100.0,2212.0,61.04,1111.0,30.66,350.0,9.66,144.0,3.97,3313.0,91.42,4.0,0.11,9.0,0.25,17.0,0.47,137.0,3.78,135.0,3.73,189.0,15.9,305.0,25.67,2256.0,1111.0,350.0,144.0,3313.0,4.0,9.0,17.0,137.0,135.0,213.0,344.0,22.9,27.2,15.7,5.4,81.4,82.5,4.4,9.3,7.4,13.4,22.7,25.2,17.5,57.5,45.2,32.4,82.7,17.0,34.7,44.4,20.8,20.3,17.3,47.2,5.9,76.9,46.4,81.2,IL,0.0,"[(-87.65634, 41.629897), (-87.65102399999999, 41.629781), (-87.650341, 41.629785), (-87.649166, 41.629836), (-87.64145099999999, 41.629846), (-87.632313, 41.629838), (-87.633973, 41.626719), (-87.634271, 41.62618), (-87.636197, 41.62261), (-87.641395, 41.622612), (-87.643007, 41.622617), (-87.647482, 41.622616), (-87.652748, 41.62262), (-87.655998, 41.622623999999995), (-87.65602299999999, 41.626259), (-87.656024, 41.628375999999996), (-87.65634, 41.629897)]"
17031827100,2716,873,0,0.0,0.0,0,1,0,1,1,1,35.3,47632.0,0,1,0,1,0,1,2418.0,89.03,1384.0,50.95,707.0,26.04,243.0,8.95,69.0,2.53,2174.0,80.06,57.0,2.1,0.0,0.0,2.0,0.07,116.0,4.27,122.0,4.5,189.0,21.63,301.0,34.48,1429.0,821.0,258.0,78.0,2448.0,57.0,0.0,2.0,131.0,134.0,251.0,401.0,23.8,26.4,15.6,5.2,80.6,82.3,4.2,8.8,7.1,13.0,23.1,24.5,17.0,56.1,43.8,31.5,83.1,16.8,35.4,43.1,20.4,18.9,17.0,47.0,5.7,76.8,46.6,81.1,IL,0.0,"[(-87.655998, 41.622623999999995), (-87.652748, 41.62262), (-87.647482, 41.622616), (-87.643007, 41.622617), (-87.641395, 41.622612), (-87.636197, 41.62261), (-87.638046, 41.619034), (-87.636646, 41.619034), (-87.636448, 41.615375), (-87.636406, 41.613574), (-87.642963, 41.613561999999995), (-87.646208, 41.613558), (-87.64945399999999, 41.613551), (-87.65107599999999, 41.61355), (-87.655946, 41.613541), (-87.655957, 41.617169), (-87.655998, 41.622623999999995)]"
17031827200,4140,1392,0,0.0,0.0,0,1,0,1,1,1,27.2,51570.0,0,1,0,1,0,1,2800.0,67.62,1121.0,27.08,790.0,19.08,354.0,8.56,215.0,5.2,2442.0,58.99,8.0,0.19,0.0,0.0,17.0,0.4,118.0,2.84,138.0,3.33,106.0,7.61,323.0,23.2,2020.0,1208.0,502.0,486.0,2979.0,23.0,0.0,24.0,628.0,818.0,146.0,472.0,22.8,26.5,16.6,5.9,81.9,83.4,4.2,8.8,7.4,12.3,25.8,22.6,16.1,55.9,41.0,31.6,80.4,15.6,34.6,40.0,22.6,20.2,16.4,43.7,5.5,76.6,49.4,79.4,IL,16.666666666666668,"[(-87.638046, 41.619034), (-87.636197, 41.62261), (-87.631812, 41.622617), (-87.627213, 41.622628999999996), (-87.624403, 41.622637999999995), (-87.620756, 41.622641), (-87.61711799999999, 41.622657), (-87.617092, 41.619032), (-87.617074, 41.616718999999996), (-87.61706199999999, 41.609438), (-87.617027, 41.600879), (-87.624347, 41.600908), (-87.631546, 41.600913), (-87.631768, 41.600913), (-87.63332, 41.600909), (-87.636417, 41.600913), (-87.63645, 41.604529), (-87.636505, 41.607509), (-87.636506, 41.608142), (-87.636462, 41.610881), (-87.636406, 41.613574), (-87.636448, 41.615375), (-87.636646, 41.619034), (-87.638046, 41.619034)]"
17031827300,2947,977,0,0.0,0.0,0,0,0,0,0,1,36.1,28393.0,0,0,0,0,0,0,2.0,0.07,2.0,0.07,1.0,0.02,0.0,0.0,0.0,0.0,2.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.03,1899.0,980.0,289.0,166.0,2376.0,109.0,0.0,13.0,283.0,385.0,243.0,395.0,27.7,27.0,15.5,5.2,78.6,81.0,4.6,9.8,8.1,12.9,26.9,26.3,18.3,53.6,43.8,32.3,81.9,17.6,38.3,43.9,19.4,18.3,18.4,46.9,6.2,76.5,42.6,79.8,IL,0.0,"[(-87.655952, 41.606283999999995), (-87.65594999999999, 41.611726), (-87.655946, 41.613541), (-87.65107599999999, 41.61355), (-87.64945399999999, 41.613551), (-87.646208, 41.613558), (-87.642963, 41.613561999999995), (-87.636406, 41.613574), (-87.636462, 41.610881), (-87.636506, 41.608142), (-87.636505, 41.607509), (-87.63645, 41.604529), (-87.64376, 41.604503), (-87.645168, 41.604481), (-87.646202, 41.604496), (-87.651073, 41.604482999999995), (-87.65595499999999, 41.604468), (-87.655952, 41.606283999999995)]"
