censustract,state_x,county,urban,pop2010,ohu2010,groupquartersflag,numgqtrs,pctgqtrs,lilatracts_1and10,lilatracts_halfand10,lilatracts_1and20,lilatracts_vehicle,hunvflag,lowincometracts,povertyrate,medianfamilyincome,la1and10,lahalfand10,la1and20,latracts_half,latracts1,latractsvehicle_20,lapop1_10,lapop05_10,lapop1_20,lalowi1_10,lalowi05_10,lalowi1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,tractlowi,tractkids,tractseniors,tractwhite,tractblack,tractasian,tractnhopi,tractaian,tractomultir,tracthispanic,tracthunv,tractsnap,locationname,all teeth lost among adults aged >=65 years,arthritis among adults aged >=18 years,binge drinking among adults aged >=18 years,cancer (excluding skin cancer) among adults aged >=18 years,cervical cancer screening among adult women aged 21-65 years,cholesterol screening among adults aged >=18 years,chronic kidney disease among adults aged >=18 years,chronic obstructive pulmonary disease among adults aged >=18 years,coronary heart disease among adults aged >=18 years,current asthma among adults aged >=18 years,current lack of health insurance among adults aged 18-64 years,current smoking among adults aged >=18 years,diagnosed diabetes among adults aged >=18 years,"fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",high blood pressure among adults aged >=18 years,high cholesterol among adults aged >=18 years who have been screened in the past 5 years,mammography use among women aged 50-74 years,mental health not good for >=14 days among adults aged >=18 years,no leisure-time physical activity among adults aged >=18 years,obesity among adults aged >=18 years,"older adult men aged >=65 years who are up to date on a core set of clinical preventive services: flu shot past year, ppv shot ever, colorectal cancer screening","older adult women aged >=65 years who are up to date on a core set of clinical preventive services: flu shot past year, ppv shot ever, colorectal cancer screening, and mammogram past 2 years",physical health not good for >=14 days among adults aged >=18 years,sleeping less than 7 hours among adults aged >=18 years,stroke among adults aged >=18 years,taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,visits to dentist or dental clinic among adults aged >=18 years,visits to doctor for routine checkup within the past year among adults aged >=18 years,state_y,fips,mrfei,str_fips,geoid,coords
17031671300,Illinois,Cook County,1,2688,733,0,6.0,0.22,0,1,0,1,1,1,24.6,39063.0,0,1,0,1,0,1,,1957.0,,,1327.0,,1957.0,72.8,1327.0,49.36,590.0,21.96,220.0,8.18,9.0,0.35,1909.0,71.02,0.0,0.0,0.0,0.0,2.0,0.07,37.0,1.37,24.0,0.9,183.0,24.9,276.0,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.0,806.0,317.0,17.0,2615.0,0.0,0.0,3.0,53.0,39.0,223.0,318.0,17031671300,23.2,26.3,15.7,5.5,81.9,82.9,4.2,8.7,6.8,13.2,23.3,23.9,16.6,57.5,44.4,31.4,81.5,16.3,34.8,41.8,20.9,20.1,16.1,46.5,5.7,77.1,48.0,81.7,IL,17031671300.0,2.9411764705882355,17031671300,17031671300,"[(-87.67390499999999, 41.779316), (-87.669079, 41.779382999999996), (-87.668998, 41.77577), (-87.66894599999999, 41.773952), (-87.668825, 41.770314), (-87.668774, 41.768496), (-87.669986, 41.768485), (-87.67119799999999, 41.768471), (-87.673625, 41.768440999999996), (-87.673757, 41.773891), (-87.673808, 41.775707), (-87.67390499999999, 41.779316)]"
17031671400,Illinois,Cook County,1,2072,555,0,5.0,0.24,0,1,0,1,1,1,42.8,30391.0,0,1,0,1,0,1,,2013.0,,,1364.0,,2013.0,97.16,1364.0,65.85,575.0,27.76,241.0,11.61,31.0,1.48,1936.0,93.42,0.0,0.0,0.0,0.0,2.0,0.11,45.0,2.15,65.0,3.14,231.0,41.54,219.0,39.38,,,,,,,,,,,,,,,,,,,,,,,,,,,933.0,596.0,243.0,31.0,1993.0,0.0,0.0,3.0,45.0,67.0,207.0,196.0,17031671400,29.3,28.6,14.9,5.5,79.2,81.7,4.8,10.6,8.2,13.9,26.8,27.7,19.3,54.5,46.2,32.5,82.0,18.0,39.7,45.1,18.5,18.0,18.9,48.2,6.7,77.5,41.3,81.5,IL,17031671400.0,6.451612903225806,17031671400,17031671400,"[(-87.678793, 41.775641), (-87.67849, 41.779247), (-87.67390499999999, 41.779316), (-87.673808, 41.775707), (-87.673757, 41.773891), (-87.673625, 41.768440999999996), (-87.67862, 41.768384999999995), (-87.678715, 41.772014999999996), (-87.67876, 41.773759), (-87.678793, 41.775641)]"
17031671500,Illinois,Cook County,1,3221,928,0,12.0,0.37,0,1,0,1,1,1,30.7,31830.0,0,1,0,1,0,1,,1241.0,,,925.0,,1241.0,38.52,925.0,28.73,394.0,12.22,136.0,4.24,11.0,0.35,1193.0,37.04,1.0,0.03,0.0,0.0,0.0,0.0,35.0,1.1,22.0,0.67,143.0,15.46,183.0,19.69,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.0,976.0,395.0,25.0,3126.0,1.0,0.0,1.0,68.0,42.0,296.0,422.0,17031671500,31.9,29.9,14.3,5.6,79.1,81.2,5.2,11.5,8.8,14.5,27.3,29.0,20.4,53.1,47.9,33.4,81.6,19.2,41.2,46.2,17.6,17.4,20.6,48.7,7.3,78.2,39.2,81.6,IL,17031671500.0,2.380952380952381,17031671500,17031671500,"[(-87.67862, 41.768384999999995), (-87.673625, 41.768440999999996), (-87.67119799999999, 41.768471), (-87.669986, 41.768485), (-87.668774, 41.768496), (-87.668825, 41.770314), (-87.66894599999999, 41.773952), (-87.66654, 41.773979999999995), (-87.66407, 41.774013), (-87.663968, 41.770371999999995), (-87.66389799999999, 41.768552), (-87.66379599999999, 41.764908999999996), (-87.667461, 41.764868), (-87.669887, 41.764846), (-87.671103, 41.764834), (-87.674745, 41.764799), (-87.67858299999999, 41.764755), (-87.67862, 41.768384999999995)]"
17031671600,Illinois,Cook County,1,2495,789,0,101.0,4.05,0,1,0,0,0,1,25.9,29850.0,0,1,0,1,0,0,,564.0,,,480.0,,564.0,22.59,480.0,19.22,174.0,6.97,75.0,2.99,0.0,0.0,558.0,22.35,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.24,4.0,0.18,88.0,11.11,80.0,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.0,716.0,370.0,11.0,2442.0,0.0,0.0,12.0,30.0,22.0,361.0,329.0,17031671600,28.4,30.0,14.5,6.2,80.4,82.8,5.2,10.5,9.0,13.6,24.8,25.8,19.8,55.4,48.0,33.3,81.7,17.4,38.7,44.5,19.7,17.5,18.8,47.7,7.3,79.0,43.1,82.4,IL,17031671600.0,0,17031671600,17031671600,"[(-87.66407, 41.774013), (-87.661633, 41.774043999999996), (-87.659216, 41.774077999999996), (-87.659166, 41.772262999999995), (-87.659066, 41.768622), (-87.65896699999999, 41.764981), (-87.66379599999999, 41.764908999999996), (-87.66389799999999, 41.768552), (-87.663968, 41.770371999999995), (-87.66407, 41.774013)]"
17031671800,Illinois,Cook County,1,1422,397,0,0.0,0.0,0,0,0,0,0,1,35.0,39615.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.0,420.0,198.0,10.0,1378.0,1.0,0.0,1.0,32.0,31.0,159.0,168.0,17031671800,26.3,28.5,15.1,6.0,80.8,81.7,4.9,9.5,8.3,13.1,23.5,24.1,18.7,56.6,47.8,33.3,81.8,16.4,36.5,43.5,20.6,18.8,17.3,46.6,6.7,78.6,45.5,82.1,IL,17031671800.0,0,17031671800,17031671800,"[(-87.65896699999999, 41.764981), (-87.65735, 41.765003), (-87.654116, 41.765057), (-87.65392899999999, 41.757846), (-87.658777, 41.757734), (-87.65892, 41.763163999999996), (-87.65896699999999, 41.764981)]"
17031671900,Illinois,Cook County,1,1378,389,0,0.0,0.0,0,0,0,0,0,1,18.2,53125.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.0,381.0,208.0,3.0,1349.0,0.0,0.0,1.0,25.0,18.0,77.0,76.0,17031671900,25.0,29.4,14.7,6.5,82.6,84.6,4.8,9.6,8.2,13.3,23.3,23.4,18.5,56.4,47.2,33.1,80.9,15.9,36.5,42.0,21.2,19.4,17.4,46.1,6.7,79.4,47.7,82.7,IL,17031671900.0,0,17031671900,17031671900,"[(-87.66379599999999, 41.764908999999996), (-87.65896699999999, 41.764981), (-87.65892, 41.763163999999996), (-87.658777, 41.757734), (-87.663607, 41.757677), (-87.66364, 41.759454), (-87.663733, 41.76309), (-87.66379599999999, 41.764908999999996)]"
17031672000,Illinois,Cook County,1,3735,1117,0,8.0,0.21,0,1,0,0,0,1,21.4,48100.0,0,1,0,1,0,0,,1200.0,,,765.0,,1200.0,32.13,765.0,20.47,327.0,8.76,202.0,5.41,12.0,0.32,1163.0,31.13,0.0,0.0,0.0,0.0,8.0,0.21,17.0,0.46,37.0,0.98,85.0,7.62,136.0,12.21,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.0,1025.0,529.0,24.0,3639.0,0.0,0.0,11.0,61.0,85.0,301.0,418.0,17031672000,23.2,28.5,15.0,6.0,81.9,84.2,4.7,9.4,7.8,13.0,22.6,23.4,18.4,59.7,45.9,32.6,82.1,15.7,34.9,42.9,21.3,20.3,16.8,46.0,6.3,78.6,48.1,82.4,IL,17031672000.0,3.8461538461538463,17031672000,17031672000,"[(-87.67858299999999, 41.764755), (-87.674745, 41.764799), (-87.671103, 41.764834), (-87.669887, 41.764846), (-87.667461, 41.764868), (-87.66379599999999, 41.764908999999996), (-87.663733, 41.76309), (-87.66364, 41.759454), (-87.663607, 41.757677), (-87.66729, 41.757630999999996), (-87.667367, 41.757664999999996), (-87.669713, 41.757649), (-87.670834, 41.757622999999995), (-87.670901, 41.757563), (-87.673339, 41.757524), (-87.678466, 41.757452), (-87.678511, 41.761131), (-87.678557, 41.762923), (-87.67858299999999, 41.764755)]"
17031680500,Illinois,Cook County,1,1481,467,0,0.0,0.0,0,1,0,1,1,1,44.9,23555.0,0,1,0,1,0,1,,1298.0,,,940.0,,1298.0,87.65,940.0,63.45,357.0,24.1,139.0,9.36,11.0,0.74,1268.0,85.62,0.0,0.0,1.0,0.07,0.0,0.0,18.0,1.21,17.0,1.15,128.0,27.47,184.0,39.38,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.0,404.0,165.0,12.0,1449.0,0.0,1.0,0.0,19.0,18.0,130.0,202.0,17031680500,32.3,29.3,14.2,5.4,79.0,80.3,5.2,11.1,8.7,14.3,26.3,28.4,20.1,51.5,48.1,33.1,83.0,19.1,40.3,46.4,18.2,16.9,20.4,48.6,7.2,77.8,39.7,81.9,IL,17031680500.0,0,17031680500,17031680500,"[(-87.65487399999999, 41.794171999999996), (-87.65244899999999, 41.79421), (-87.650016, 41.794239999999995), (-87.649828, 41.786955999999996), (-87.652259, 41.786919999999995), (-87.65468399999999, 41.786885999999996), (-87.654737, 41.788706), (-87.65487399999999, 41.794171999999996)]"
17031680600,Illinois,Cook County,1,1431,421,0,0.0,0.0,0,1,0,0,0,1,53.4,19954.0,0,1,0,1,0,0,,687.0,,,556.0,,687.0,48.0,556.0,38.86,218.0,15.23,71.0,4.93,10.0,0.7,671.0,46.92,0.0,0.0,1.0,0.07,1.0,0.07,4.0,0.25,14.0,0.97,84.0,19.89,125.0,29.66,,,,,,,,,,,,,,,,,,,,,,,,,,,949.0,462.0,137.0,11.0,1414.0,0.0,1.0,1.0,4.0,17.0,137.0,229.0,17031680600,34.4,27.7,14.9,5.1,77.7,77.6,5.0,11.0,8.6,14.6,28.2,29.7,19.0,51.1,46.9,32.3,82.4,20.2,40.8,46.0,17.9,16.5,20.5,49.0,7.0,75.6,37.7,80.8,IL,17031680600.0,0,17031680600,17031680600,"[(-87.65468399999999, 41.786885999999996), (-87.652259, 41.786919999999995), (-87.649828, 41.786955999999996), (-87.649737, 41.783314999999995), (-87.64969099999999, 41.781492), (-87.649643, 41.779674), (-87.65207199999999, 41.779644), (-87.654502, 41.779607999999996), (-87.65455, 41.781427), (-87.654594, 41.783245), (-87.65468399999999, 41.786885999999996)]"
17031680900,Illinois,Cook County,1,4019,1662,0,57.0,1.42,0,0,0,0,0,1,37.9,25603.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.0,1210.0,525.0,28.0,3907.0,30.0,0.0,13.0,41.0,46.0,1194.0,905.0,17031680900,30.6,30.1,13.7,5.8,78.2,81.1,5.3,11.3,9.2,14.6,25.9,27.5,20.3,53.6,47.8,33.6,81.9,18.9,40.2,45.3,18.5,17.3,20.1,47.8,7.4,78.7,40.6,82.2,IL,17031680900.0,0,17031680900,17031680900,"[(-87.64483899999999, 41.781557), (-87.643678, 41.780664), (-87.640028, 41.780744999999996), (-87.64001999999999, 41.779824999999995), (-87.637503, 41.779868), (-87.635048, 41.779908999999996), (-87.63262499999999, 41.779952), (-87.631834, 41.779962999999995), (-87.63015, 41.779987), (-87.630061, 41.777293), (-87.63006999999999, 41.776596), (-87.629971, 41.772847999999996), (-87.62998499999999, 41.772709), (-87.631182, 41.772693), (-87.639501, 41.772557), (-87.64029599999999, 41.772545), (-87.64459699999999, 41.772472), (-87.64465899999999, 41.77495), (-87.64470399999999, 41.776547), (-87.644786, 41.779751), (-87.64483899999999, 41.781557)]"
17031681000,Illinois,Cook County,1,3498,1141,0,70.0,2.0,0,1,0,1,1,1,46.3,34813.0,0,1,0,1,0,1,,1680.0,,,1153.0,,1680.0,48.02,1153.0,32.97,557.0,15.91,193.0,5.51,15.0,0.42,1639.0,46.84,0.0,0.01,0.0,0.0,1.0,0.03,25.0,0.72,31.0,0.89,288.0,25.22,284.0,24.89,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,1130.0,404.0,22.0,3418.0,3.0,0.0,2.0,53.0,39.0,624.0,606.0,17031681000,35.6,31.6,13.5,5.7,77.7,80.6,5.9,12.8,10.0,15.2,28.3,30.9,22.2,50.2,49.4,34.1,81.8,20.6,43.3,48.2,16.8,15.8,22.8,49.5,8.3,78.4,35.9,81.8,IL,17031681000.0,0,17031681000,17031681000,"[(-87.654502, 41.779607999999996), (-87.65207199999999, 41.779644), (-87.649643, 41.779674), (-87.64841899999999, 41.779678), (-87.644786, 41.779751), (-87.64470399999999, 41.776547), (-87.64465899999999, 41.77495), (-87.64459699999999, 41.772472), (-87.647024, 41.772439999999996), (-87.648235, 41.772421), (-87.651882, 41.772369), (-87.65431, 41.772332999999996), (-87.65440199999999, 41.775974), (-87.65445199999999, 41.777792), (-87.654502, 41.779607999999996)]"
17031681100,Illinois,Cook County,1,3517,1132,0,15.0,0.43,0,0,0,0,0,1,43.8,26953.0,0,0,0,0,0,0,,255.0,,,128.0,,255.0,7.25,128.0,3.63,73.0,2.07,32.0,0.92,2.0,0.06,250.0,7.1,0.0,0.0,0.0,0.0,1.0,0.02,3.0,0.07,2.0,0.05,29.0,2.6,42.0,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.0,1070.0,411.0,11.0,3444.0,0.0,0.0,9.0,53.0,32.0,373.0,473.0,17031681100,30.5,28.8,14.4,5.7,79.4,80.1,5.1,10.8,8.4,14.6,26.1,27.4,19.0,53.1,47.5,33.0,81.1,18.8,38.9,44.7,19.2,17.4,19.4,47.9,7.0,77.4,41.5,81.6,IL,17031681100.0,6.666666666666667,17031681100,17031681100,"[(-87.65431, 41.772332999999996), (-87.651882, 41.772369), (-87.648235, 41.772421), (-87.647024, 41.772439999999996), (-87.64459699999999, 41.772472), (-87.64450699999999, 41.768837999999995), (-87.644413, 41.765203), (-87.645631, 41.765184), (-87.648055, 41.765147999999996), (-87.65168899999999, 41.765091999999996), (-87.654116, 41.765057), (-87.65421099999999, 41.768693), (-87.65431, 41.772332999999996)]"
17031681200,Illinois,Cook County,1,2716,891,0,0.0,0.0,0,0,0,0,0,1,39.2,24583.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2043.0,873.0,243.0,11.0,2673.0,0.0,0.0,3.0,29.0,26.0,430.0,426.0,17031681200,34.1,28.6,14.1,5.1,77.4,79.9,5.2,11.3,8.5,15.2,26.8,29.9,19.5,50.1,45.3,31.2,82.2,20.8,41.4,47.1,17.7,16.3,21.1,49.6,7.2,76.0,37.9,81.4,IL,17031681200.0,7.142857142857143,17031681200,17031681200,"[(-87.64459699999999, 41.772472), (-87.64029599999999, 41.772545), (-87.639501, 41.772557), (-87.631182, 41.772693), (-87.632553, 41.76903), (-87.633502, 41.767354), (-87.634712, 41.767171), (-87.634666, 41.765356), (-87.640744, 41.765262), (-87.644413, 41.765203), (-87.64450699999999, 41.768837999999995), (-87.64459699999999, 41.772472)]"
17031681300,Illinois,Cook County,1,2936,979,0,0.0,0.0,0,0,0,0,0,1,40.1,26793.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.0,937.0,287.0,4.0,2895.0,1.0,6.0,4.0,26.0,15.0,278.0,307.0,17031681300,30.8,28.2,14.6,5.3,79.9,80.1,4.9,10.5,8.1,14.6,25.9,28.1,18.7,52.2,46.2,31.7,82.1,19.4,39.1,46.0,18.1,16.7,19.6,48.9,6.8,76.4,40.5,81.5,IL,17031681300.0,8.823529411764707,17031681300,17031681300,"[(-87.644413, 41.765203), (-87.640744, 41.765262), (-87.634666, 41.765356), (-87.63484299999999, 41.763602999999996), (-87.634481, 41.763518), (-87.63459399999999, 41.763069), (-87.634575, 41.761717), (-87.63453, 41.7599), (-87.635747, 41.759879999999995), (-87.635702, 41.758058), (-87.639236, 41.757996999999996), (-87.6399, 41.756146), (-87.64174, 41.756115), (-87.644184, 41.756088), (-87.644232, 41.757994), (-87.64432099999999, 41.761564), (-87.64436599999999, 41.763383), (-87.644413, 41.765203)]"
17031681400,Illinois,Cook County,1,3247,990,0,4.0,0.12,0,0,0,0,0,1,28.6,37821.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.0,985.0,388.0,15.0,3198.0,0.0,0.0,8.0,26.0,23.0,281.0,358.0,17031681400,25.1,27.8,15.3,5.9,81.7,81.3,4.6,9.2,7.7,13.4,23.0,23.8,17.6,56.9,47.5,33.0,82.3,16.6,34.9,42.4,21.0,19.0,16.8,46.8,6.3,78.0,47.3,82.2,IL,17031681400.0,7.407407407407407,17031681400,17031681400,"[(-87.654116, 41.765057), (-87.65168899999999, 41.765091999999996), (-87.648055, 41.765147999999996), (-87.645631, 41.765184), (-87.644413, 41.765203), (-87.64436599999999, 41.763383), (-87.64432099999999, 41.761564), (-87.644232, 41.757994), (-87.646659, 41.757957), (-87.649081, 41.75792), (-87.651505, 41.757878), (-87.65392899999999, 41.757846), (-87.654116, 41.765057)]"
17031690300,Illinois,Cook County,1,2191,722,0,351.0,16.02,0,0,0,0,0,1,59.3,16929.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1454.0,616.0,370.0,20.0,2144.0,0.0,0.0,6.0,21.0,26.0,321.0,484.0,17031690300,31.6,34.1,12.5,7.0,78.9,84.0,6.3,12.4,11.1,14.4,24.5,26.7,23.2,52.9,51.5,35.7,81.5,18.2,42.2,46.4,18.3,16.2,21.7,47.7,8.8,81.5,40.4,83.7,IL,17031690300.0,0,17031690300,17031690300,"[(-87.634712, 41.767171), (-87.633502, 41.767354), (-87.632553, 41.76903), (-87.631182, 41.772693), (-87.62998499999999, 41.772709), (-87.626221, 41.772759), (-87.62522299999999, 41.772774), (-87.62511099999999, 41.769154), (-87.625044, 41.768769999999996), (-87.624907, 41.765513999999996), (-87.628163, 41.765454), (-87.634666, 41.765356), (-87.634712, 41.767171)]"
17031690400,Illinois,Cook County,1,3464,1424,0,12.0,0.35,0,0,0,0,0,1,39.4,20677.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.0,873.0,413.0,17.0,3380.0,4.0,0.0,12.0,51.0,46.0,552.0,574.0,17031690400,26.7,29.7,14.3,5.9,80.6,83.9,5.1,10.2,8.5,14.0,22.4,25.2,19.5,55.1,46.4,32.3,83.3,17.7,36.8,45.3,20.0,17.9,18.9,47.7,7.0,78.4,44.7,82.6,IL,17031690400.0,0,17031690400,17031690400,"[(-87.62522299999999, 41.772774), (-87.621078, 41.772895999999996), (-87.62029199999999, 41.772881), (-87.617943, 41.772925), (-87.61785599999999, 41.772926999999996), (-87.61545, 41.77297), (-87.615402, 41.771063), (-87.615392, 41.770711), (-87.615355, 41.76934), (-87.615262, 41.765710999999996), (-87.620098, 41.765612), (-87.624907, 41.765513999999996), (-87.625044, 41.768769999999996), (-87.62511099999999, 41.769154), (-87.62522299999999, 41.772774)]"
17031690500,Illinois,Cook County,1,877,340,0,0.0,0.0,0,0,0,0,0,1,43.3,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0,195.0,111.0,6.0,862.0,0.0,0.0,0.0,9.0,6.0,180.0,134.0,17031690500,26.2,29.0,14.5,6.0,80.7,84.5,4.9,9.9,8.0,13.8,22.8,24.0,18.8,55.7,45.8,32.1,82.1,16.9,36.1,43.2,20.1,18.5,18.0,46.4,6.6,78.9,46.6,82.6,IL,17031690500.0,0,17031690500,17031690500,"[(-87.61545, 41.77297), (-87.61218099999999, 41.770582), (-87.610517, 41.769406), (-87.605586, 41.765881), (-87.609225, 41.765813), (-87.612845, 41.765752), (-87.615262, 41.765710999999996), (-87.615355, 41.76934), (-87.615392, 41.770711), (-87.615402, 41.771063), (-87.61545, 41.77297)]"
17031690900,Illinois,Cook County,1,4520,1833,0,0.0,0.0,0,0,0,1,1,1,35.8,57734.0,0,0,0,0,0,1,,430.0,,,231.0,,430.0,9.51,231.0,5.11,81.0,1.79,66.0,1.46,0.0,0.0,427.0,9.44,0.0,0.0,0.0,0.0,1.0,0.03,2.0,0.04,2.0,0.04,107.0,5.82,70.0,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.0,1195.0,553.0,12.0,4409.0,4.0,0.0,24.0,71.0,36.0,623.0,598.0,17031690900,22.0,28.3,14.8,6.1,83.1,84.9,4.7,8.7,7.7,13.1,19.8,22.0,17.8,58.1,45.8,32.0,83.7,15.4,33.1,42.9,21.6,19.5,16.5,46.0,6.2,78.6,50.1,82.9,IL,17031690900.0,0,17031690900,17031690900,"[(-87.615262, 41.765710999999996), (-87.612845, 41.765752), (-87.609225, 41.765813), (-87.605586, 41.765881), (-87.605527, 41.763978), (-87.60548899999999, 41.762229999999995), (-87.605391, 41.758579999999995), (-87.609048, 41.758517), (-87.61025599999999, 41.758485), (-87.612674, 41.758452), (-87.61511999999999, 41.758407999999996), (-87.615206, 41.762059), (-87.615262, 41.765710999999996)]"
17031691000,Illinois,Cook County,1,2492,1139,0,0.0,0.0,0,0,0,0,0,0,17.7,71818.0,0,0,0,0,0,0,,300.0,,,26.0,,300.0,12.04,26.0,1.06,48.0,1.91,58.0,2.32,1.0,0.05,295.0,11.84,0.0,0.01,0.0,0.0,0.0,0.0,3.0,0.13,0.0,0.01,23.0,2.06,29.0,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,848.0,473.0,435.0,16.0,2441.0,2.0,0.0,3.0,30.0,26.0,294.0,219.0,17031691000,15.5,28.2,14.9,7.0,85.8,89.0,4.3,7.3,7.0,11.8,16.5,17.1,16.7,63.9,45.2,32.3,83.7,12.4,28.8,39.2,24.6,22.7,13.8,43.2,5.6,80.6,59.3,84.3,IL,17031691000.0,3.8461538461538463,17031691000,17031691000,"[(-87.624907, 41.765513999999996), (-87.620098, 41.765612), (-87.615262, 41.765710999999996), (-87.615206, 41.762059), (-87.61511999999999, 41.758407999999996), (-87.61992599999999, 41.758320999999995), (-87.624759, 41.758237), (-87.62482899999999, 41.761874), (-87.624907, 41.765513999999996)]"
17031691100,Illinois,Cook County,1,3266,1203,0,58.0,1.78,0,0,0,0,0,1,48.0,19160.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.0,960.0,325.0,28.0,3194.0,3.0,0.0,10.0,31.0,47.0,420.0,570.0,17031691100,28.4,28.8,14.3,5.6,80.8,82.6,4.9,10.0,8.0,14.1,23.5,26.2,18.8,53.5,46.0,31.8,82.9,18.0,38.0,45.5,19.0,17.4,18.8,48.0,6.7,77.7,43.3,82.2,IL,17031691100.0,0,17031691100,17031691100,"[(-87.635747, 41.759879999999995), (-87.63453, 41.7599), (-87.634575, 41.761717), (-87.63459399999999, 41.763069), (-87.634481, 41.763518), (-87.63484299999999, 41.763602999999996), (-87.634666, 41.765356), (-87.628163, 41.765454), (-87.624907, 41.765513999999996), (-87.62482899999999, 41.761874), (-87.624759, 41.758237), (-87.627191, 41.7582), (-87.628005, 41.758182), (-87.62962399999999, 41.758154999999995), (-87.631377, 41.758128), (-87.632052, 41.758117), (-87.635702, 41.758058), (-87.635747, 41.759879999999995)]"
17031691200,Illinois,Cook County,1,2847,1013,0,0.0,0.0,0,0,0,0,0,1,37.3,40202.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.0,879.0,287.0,13.0,2794.0,0.0,2.0,2.0,36.0,12.0,498.0,404.0,17031691200,24.1,26.7,15.4,5.4,81.8,82.5,4.4,8.6,7.0,13.5,21.4,24.0,16.7,57.0,44.3,30.3,82.9,17.0,34.8,43.9,20.3,18.5,16.7,47.6,5.9,76.4,46.8,82.0,IL,17031691200.0,6.0606060606060606,17031691200,17031691200,"[(-87.6399, 41.756146), (-87.639236, 41.757996999999996), (-87.635702, 41.758058), (-87.632052, 41.758117), (-87.631377, 41.758128), (-87.62962399999999, 41.758154999999995), (-87.628005, 41.758182), (-87.627191, 41.7582), (-87.624759, 41.758237), (-87.62464399999999, 41.754594), (-87.624546, 41.75096), (-87.62703499999999, 41.750910999999995), (-87.62949499999999, 41.750865), (-87.63422899999999, 41.750783), (-87.639316, 41.750710999999995), (-87.639759, 41.750704999999996), (-87.639803, 41.752517999999995), (-87.6399, 41.756146)]"
