CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
17031090100,Illinois,Cook County,1,3405,1385,0,0.0,0.0,0,0,0,0,0,0,3.9,128875.0,0,1,0,1,0,0,,1049.0,,,87.0,,1049.0,30.81,87.0,2.57,234.0,6.88,168.0,4.95,993.0,29.15,1.0,0.03,27.0,0.78,0.0,0.0,0.0,0.0,29.0,0.84,83.0,2.43,82.0,5.9,10.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,726.0,642.0,3175.0,11.0,107.0,0.0,6.0,106.0,274.0,161.0,33.0
17031090200,Illinois,Cook County,1,6564,2863,0,4.0,0.06,0,0,0,0,0,0,2.1,151204.0,0,1,0,1,0,0,,1541.0,,,96.0,,1541.0,23.48,96.0,1.46,326.0,4.97,215.0,3.27,1385.0,21.1,5.0,0.08,59.0,0.9,0.0,0.0,1.0,0.01,90.0,1.38,166.0,2.53,14.0,0.49,6.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,511.0,1370.0,978.0,6192.0,21.0,142.0,3.0,1.0,205.0,496.0,113.0,26.0
17031090300,Illinois,Cook County,1,1372,549,0,0.0,0.0,0,0,0,0,0,0,3.4,111250.0,0,0,0,0,0,0,,394.0,,,34.0,,394.0,28.69,34.0,2.44,85.0,6.22,88.0,6.41,364.0,26.5,1.0,0.07,6.0,0.43,0.0,0.0,1.0,0.07,22.0,1.63,40.0,2.89,5.0,0.94,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,336.0,231.0,1290.0,2.0,30.0,0.0,2.0,48.0,106.0,15.0,8.0
17031100100,Illinois,Cook County,1,5313,2240,0,5.0,0.09,0,0,0,0,0,0,7.2,88125.0,0,0,0,0,0,0,,122.0,,,30.0,,122.0,2.29,30.0,0.56,22.0,0.42,25.0,0.47,83.0,1.56,0.0,0.01,18.0,0.33,0.0,0.0,3.0,0.06,18.0,0.34,22.0,0.42,2.0,0.1,6.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.0,1099.0,796.0,4649.0,41.0,265.0,1.0,28.0,329.0,743.0,165.0,238.0
17031100200,Illinois,Cook County,1,6749,2792,0,159.0,2.36,0,0,0,0,1,0,9.6,109294.0,0,1,0,1,0,1,,2467.0,,,608.0,,2467.0,36.55,608.0,9.0,484.0,7.17,385.0,5.71,2266.0,33.58,9.0,0.14,64.0,0.94,1.0,0.01,2.0,0.03,125.0,1.85,268.0,3.98,101.0,3.63,72.0,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,1196.0,1413.0,1192.0,6216.0,27.0,157.0,1.0,24.0,324.0,791.0,426.0,187.0
17031100300,Illinois,Cook County,1,6177,2569,0,355.0,5.75,0,0,0,0,1,0,4.0,127876.0,0,1,0,1,0,1,,5966.0,,,763.0,,5966.0,96.58,763.0,12.36,1070.0,17.32,1743.0,28.21,5508.0,89.17,28.0,0.45,215.0,3.48,0.0,0.0,4.0,0.06,210.0,3.41,589.0,9.53,528.0,20.54,74.0,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,813.0,1113.0,1769.0,5704.0,29.0,218.0,0.0,4.0,222.0,600.0,598.0,79.0
17031100400,Illinois,Cook County,1,3066,1210,0,6.0,0.2,0,0,0,0,1,0,5.3,111118.0,0,1,0,1,0,1,,3066.0,,,401.0,,3066.0,100.0,401.0,13.07,713.0,23.26,511.0,16.67,2792.0,91.06,14.0,0.46,118.0,3.85,0.0,0.0,5.0,0.16,137.0,4.47,340.0,11.09,109.0,9.03,41.0,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,415.0,713.0,511.0,2792.0,14.0,118.0,0.0,5.0,137.0,340.0,109.0,42.0
17031100500,Illinois,Cook County,1,5779,2221,0,7.0,0.12,0,0,0,0,1,0,5.9,113500.0,0,1,0,1,0,1,,4049.0,,,491.0,,4049.0,70.07,491.0,8.49,896.0,15.51,776.0,13.42,3589.0,62.1,20.0,0.35,205.0,3.54,0.0,0.0,4.0,0.08,231.0,4.0,394.0,6.83,139.0,6.28,117.0,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,745.0,1297.0,1029.0,5083.0,26.0,315.0,0.0,11.0,344.0,600.0,296.0,174.0
17031100600,Illinois,Cook County,1,4832,1890,0,0.0,0.0,0,0,0,0,0,0,5.2,84694.0,0,1,0,1,0,0,,3827.0,,,817.0,,3827.0,79.2,817.0,16.91,758.0,15.69,621.0,12.85,3301.0,68.31,31.0,0.64,239.0,4.95,2.0,0.04,7.0,0.14,247.0,5.11,539.0,11.15,78.0,4.13,168.0,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.0,969.0,796.0,4179.0,36.0,293.0,2.0,7.0,315.0,690.0,119.0,212.0
17031100700,Illinois,Cook County,1,4826,1876,0,11.0,0.23,0,0,0,0,0,0,4.0,100288.0,0,1,0,1,0,0,,1851.0,,,285.0,,1851.0,38.35,285.0,5.91,408.0,8.45,357.0,7.4,1576.0,32.65,5.0,0.1,122.0,2.53,0.0,0.0,0.0,0.01,147.0,3.05,269.0,5.57,24.0,1.31,12.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,731.0,949.0,1069.0,4119.0,19.0,343.0,0.0,8.0,337.0,657.0,112.0,33.0
17031110100,Illinois,Cook County,1,5254,2063,0,0.0,0.0,0,0,0,0,0,0,12.1,100682.0,0,0,0,0,0,0,,448.0,,,153.0,,448.0,8.52,153.0,2.91,99.0,1.89,69.0,1.32,389.0,7.4,7.0,0.14,28.0,0.52,0.0,0.0,2.0,0.04,22.0,0.41,28.0,0.53,24.0,1.14,10.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,1533.0,1127.0,711.0,4294.0,71.0,382.0,8.0,23.0,476.0,845.0,232.0,115.0
17031110200,Illinois,Cook County,1,2828,1155,0,3.0,0.11,0,0,0,0,0,0,9.0,95709.0,0,0,0,0,0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,620.0,562.0,480.0,2244.0,21.0,262.0,0.0,19.0,282.0,536.0,238.0,194.0
17031110300,Illinois,Cook County,1,5161,1945,0,0.0,0.0,0,0,0,0,0,0,13.2,96250.0,0,1,0,1,0,0,,2045.0,,,370.0,,2045.0,39.63,370.0,7.18,391.0,7.58,361.0,6.99,1643.0,31.83,22.0,0.42,185.0,3.58,1.0,0.02,2.0,0.04,193.0,3.75,337.0,6.52,28.0,1.42,81.0,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.0,1076.0,809.0,4174.0,45.0,438.0,5.0,8.0,491.0,903.0,140.0,207.0
17031110400,Illinois,Cook County,1,4352,1808,0,11.0,0.25,0,0,0,0,0,0,8.2,73186.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210.0,805.0,659.0,3504.0,56.0,307.0,1.0,34.0,450.0,901.0,198.0,67.0
17031110501,Illinois,Cook County,1,4639,1726,0,8.0,0.17,0,0,0,0,0,0,5.2,95321.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.0,1029.0,605.0,3422.0,67.0,562.0,2.0,34.0,552.0,1092.0,100.0,121.0
17031110502,Illinois,Cook County,1,3214,1440,0,0.0,0.0,0,0,0,0,0,0,9.6,97617.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.0,590.0,424.0,2450.0,50.0,327.0,11.0,24.0,352.0,650.0,352.0,254.0
17031120100,Illinois,Cook County,1,4198,1501,0,3.0,0.07,0,0,0,0,0,0,2.5,154141.0,0,0,0,0,0,0,,478.0,,,20.0,,478.0,11.39,20.0,0.47,132.0,3.14,76.0,1.82,442.0,10.53,6.0,0.15,20.0,0.49,0.0,0.0,0.0,0.0,9.0,0.22,34.0,0.8,4.0,0.24,3.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,1178.0,684.0,3788.0,26.0,217.0,2.0,7.0,158.0,295.0,22.0,30.0
17031120200,Illinois,Cook County,1,4430,1726,0,0.0,0.0,0,0,0,0,0,0,5.8,136625.0,0,0,0,0,0,0,,52.0,,,11.0,,52.0,1.17,11.0,0.26,15.0,0.33,7.0,0.16,49.0,1.1,0.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01,2.0,0.05,0.0,0.0,1.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,545.0,1043.0,820.0,3863.0,22.0,386.0,0.0,13.0,146.0,354.0,78.0,99.0
17031120300,Illinois,Cook County,1,6365,2366,0,24.0,0.38,0,0,0,0,0,0,4.2,159946.0,0,1,0,1,0,0,,2471.0,,,277.0,,2471.0,38.83,277.0,4.35,523.0,8.22,493.0,7.74,1821.0,28.61,25.0,0.39,485.0,7.62,0.0,0.0,5.0,0.08,135.0,2.12,237.0,3.73,14.0,0.59,7.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,622.0,1495.0,1155.0,5036.0,61.0,920.0,0.0,10.0,338.0,623.0,88.0,19.0
17031120400,Illinois,Cook County,1,3515,1271,0,0.0,0.0,0,0,0,0,0,0,6.4,88074.0,0,0,0,0,0,0,,171.0,,,15.0,,171.0,4.88,15.0,0.42,52.0,1.49,17.0,0.49,139.0,3.95,0.0,0.0,10.0,0.28,0.0,0.0,0.0,0.0,23.0,0.65,29.0,0.83,1.0,0.12,5.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,870.0,816.0,430.0,2504.0,45.0,496.0,0.0,3.0,467.0,854.0,99.0,99.0
17031130100,Illinois,Cook County,1,5133,2023,0,276.0,5.38,0,0,0,0,1,0,13.1,86420.0,0,1,0,1,0,1,,3952.0,,,1445.0,,3952.0,76.98,1445.0,28.15,665.0,12.96,1531.0,29.84,2604.0,50.74,33.0,0.64,1094.0,21.31,2.0,0.04,4.0,0.08,215.0,4.18,245.0,4.77,534.0,26.38,296.0,14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.0,925.0,1831.0,3393.0,51.0,1415.0,2.0,7.0,265.0,352.0,576.0,358.0
17031130200,Illinois,Cook County,1,1412,625,0,0.0,0.0,0,0,0,0,0,0,5.2,106607.0,0,1,0,1,0,0,,469.0,,,61.0,,469.0,33.23,61.0,4.33,117.0,8.32,45.0,3.21,342.0,24.23,4.0,0.25,30.0,2.16,0.0,0.0,2.0,0.17,91.0,6.43,153.0,10.81,10.0,1.67,10.0,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,199.0,311.0,245.0,1033.0,17.0,179.0,0.0,5.0,178.0,317.0,37.0,37.0
