,CensusTract,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
20997,17031040900,1950,1071,0,5.0,0.26,0,0,0,0,0,0,8.4,158000.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,278.0,130.0,1634.0,37.0,86.0,0.0,2.0,191.0,278.0,295.0,0.0
20998,17031050100,2290,1137,0,0.0,0.0,0,0,0,0,0,0,4.9,147019.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,333.0,143.0,1976.0,39.0,105.0,0.0,11.0,159.0,278.0,204.0,11.0
20999,17031050200,4837,2262,0,0.0,0.0,0,0,0,0,0,0,3.3,142500.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,884.0,601.0,4040.0,124.0,310.0,2.0,19.0,342.0,703.0,316.0,156.0
21000,17031050300,2365,1065,0,0.0,0.0,0,0,0,0,0,0,9.7,92214.0,0,0,0,0,0,0,0,0,1.0,0.06,0.0,0.01,0.0,0.01,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,453.0,451.0,210.0,1982.0,44.0,133.0,0.0,8.0,198.0,407.0,53.0,58.0
21001,17031050500,4754,2138,0,3.0,0.06,0,0,0,0,0,0,3.0,174375.0,0,0,0,0,0,0,0,0,374.0,7.86,47.0,0.99,68.0,1.42,32.0,0.68,322.0,6.78,9.0,0.19,15.0,0.32,0.0,0.0,2.0,0.03,26.0,0.54,49.0,1.02,8.0,0.39,2.0,0.11,556.0,1028.0,381.0,4203.0,73.0,216.0,5.0,13.0,244.0,416.0,276.0,25.0
21002,17031050600,2071,1014,0,0.0,0.0,0,0,0,0,0,0,8.1,211818.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,298.0,114.0,1850.0,34.0,77.0,0.0,8.0,102.0,203.0,216.0,24.0
21003,17031050700,1418,680,0,0.0,0.0,0,0,0,0,0,0,3.5,176875.0,0,0,0,0,0,0,0,0,181.0,12.73,14.0,1.0,35.0,2.49,5.0,0.36,157.0,11.07,5.0,0.37,8.0,0.6,0.0,0.0,0.0,0.0,10.0,0.69,13.0,0.95,8.0,1.11,3.0,0.5,127.0,234.0,75.0,1256.0,31.0,52.0,2.0,1.0,76.0,105.0,62.0,28.0
21004,17031050800,1289,559,0,0.0,0.0,0,0,0,0,0,0,4.4,206250.0,0,0,0,0,0,0,0,0,242.0,18.79,33.0,2.53,46.0,3.57,8.0,0.64,211.0,16.34,2.0,0.17,20.0,1.56,0.0,0.0,0.0,0.0,9.0,0.72,19.0,1.49,23.0,4.18,4.0,0.73,196.0,275.0,67.0,1139.0,10.0,69.0,0.0,0.0,71.0,138.0,121.0,21.0
21005,17031050900,1391,662,0,0.0,0.0,0,0,0,0,0,0,4.8,115500.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,242.0,84.0,1167.0,26.0,73.0,0.0,0.0,125.0,229.0,47.0,5.0
21006,17031051000,1503,704,0,0.0,0.0,0,0,0,0,0,0,5.4,154792.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,252.0,73.0,1289.0,31.0,57.0,0.0,8.0,118.0,243.0,73.0,23.0
21007,17031051100,1556,691,0,0.0,0.0,0,0,0,0,0,0,3.3,182750.0,0,1,0,1,0,0,0,0,1151.0,73.96,113.0,7.24,206.0,13.25,46.0,2.99,1011.0,64.95,22.0,1.44,48.0,3.06,1.0,0.05,0.0,0.0,69.0,4.45,102.0,6.58,78.0,11.33,10.0,1.49,162.0,292.0,67.0,1367.0,32.0,58.0,1.0,0.0,98.0,173.0,91.0,12.0
21008,17031051200,1516,670,0,57.0,3.76,0,0,0,0,0,0,4.6,165208.0,0,1,0,1,0,0,0,0,856.0,56.49,80.0,5.27,160.0,10.53,37.0,2.44,764.0,50.37,18.0,1.22,13.0,0.88,1.0,0.07,0.0,0.01,60.0,3.94,94.0,6.17,25.0,3.69,4.0,0.55,145.0,262.0,58.0,1355.0,28.0,29.0,1.0,1.0,102.0,163.0,41.0,6.0
21009,17031051300,2683,1111,0,0.0,0.0,0,0,0,0,0,0,2.4,185652.0,0,1,0,1,0,0,0,0,752.0,28.03,52.0,1.92,152.0,5.65,24.0,0.91,633.0,23.61,13.0,0.47,25.0,0.95,0.0,0.0,4.0,0.16,76.0,2.84,144.0,5.35,9.0,0.77,3.0,0.23,160.0,599.0,100.0,2340.0,41.0,104.0,3.0,13.0,182.0,340.0,41.0,9.0
21010,17031051400,2077,948,0,0.0,0.0,0,0,0,0,0,0,7.9,158750.0,0,1,0,1,0,0,0,0,1186.0,57.1,164.0,7.87,236.0,11.38,62.0,2.99,958.0,46.11,38.0,1.83,61.0,2.94,1.0,0.05,8.0,0.4,120.0,5.77,195.0,9.38,73.0,7.65,20.0,2.06,245.0,397.0,119.0,1518.0,192.0,106.0,1.0,15.0,245.0,416.0,111.0,29.0
21011,17031060100,2569,1238,0,0.0,0.0,0,0,0,0,0,0,6.4,145156.0,0,1,0,1,0,0,0,0,598.0,23.26,117.0,4.57,106.0,4.13,37.0,1.45,464.0,18.06,39.0,1.52,21.0,0.82,0.0,0.0,3.0,0.1,71.0,2.76,124.0,4.84,31.0,2.52,11.0,0.93,444.0,459.0,124.0,2236.0,77.0,76.0,3.0,3.0,174.0,312.0,171.0,51.0
21012,17031060200,2111,1092,0,1.0,0.05,0,0,0,0,1,0,15.3,133000.0,0,1,0,1,0,0,0,1,1270.0,60.16,220.0,10.44,181.0,8.59,73.0,3.45,1047.0,49.59,53.0,2.49,59.0,2.8,0.0,0.0,2.0,0.09,109.0,5.18,183.0,8.68,239.0,21.9,21.0,1.93,596.0,342.0,112.0,1635.0,85.0,89.0,0.0,9.0,293.0,397.0,371.0,34.0
21013,17031060300,2839,1295,0,0.0,0.0,0,0,0,0,0,0,1.1,178913.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,479.0,139.0,2509.0,49.0,153.0,1.0,8.0,119.0,278.0,144.0,40.0
21014,17031060400,3370,1523,0,0.0,0.0,0,0,0,0,0,0,10.7,183988.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,619.0,93.0,3036.0,51.0,130.0,4.0,5.0,144.0,304.0,261.0,13.0
21015,17031060500,1309,728,0,60.0,4.58,0,0,0,0,0,1,22.6,147917.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,186.0,356.0,1001.0,80.0,143.0,1.0,3.0,81.0,153.0,381.0,201.0
21016,17031060800,4837,3262,0,1.0,0.02,0,0,0,0,0,0,4.9,117411.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,243.0,494.0,3716.0,325.0,522.0,5.0,7.0,262.0,389.0,921.0,80.0
21017,17031060900,6867,4837,0,0.0,0.0,0,0,0,0,0,0,8.9,88155.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.0,386.0,731.0,5421.0,579.0,487.0,6.0,16.0,358.0,645.0,2463.0,164.0
21018,17031061000,1647,869,0,0.0,0.0,0,0,0,0,0,0,14.4,146957.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,93.0,33.0,1481.0,30.0,56.0,0.0,8.0,72.0,105.0,345.0,20.0
21019,17031061100,1379,683,0,0.0,0.0,0,0,0,0,0,0,6.7,166719.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,94.0,23.0,1276.0,18.0,46.0,0.0,5.0,34.0,66.0,169.0,0.0
21020,17031061200,1889,897,0,0.0,0.0,0,0,0,0,0,0,8.2,159750.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,166.0,54.0,1708.0,29.0,68.0,0.0,4.0,80.0,117.0,241.0,17.0
21021,17031061500,1707,869,0,0.0,0.0,0,0,0,0,0,0,6.6,157500.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,119.0,76.0,1562.0,22.0,71.0,0.0,3.0,49.0,97.0,156.0,5.0
21022,17031061800,1112,703,0,100.0,8.99,0,0,0,0,0,0,12.5,118984.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,47.0,61.0,889.0,78.0,80.0,1.0,5.0,59.0,94.0,324.0,8.0
21023,17031061901,3433,2297,0,0.0,0.0,0,0,0,0,0,0,10.2,112381.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808.0,251.0,293.0,2811.0,186.0,295.0,0.0,5.0,136.0,276.0,1116.0,88.0
21024,17031061902,4240,2956,0,0.0,0.0,0,0,0,0,0,0,11.9,96679.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.0,228.0,669.0,3616.0,158.0,292.0,2.0,7.0,165.0,264.0,1254.0,131.0
21025,17031062000,2569,1571,0,2.0,0.08,0,0,0,0,0,0,5.8,158184.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,168.0,63.0,2251.0,75.0,145.0,0.0,2.0,96.0,168.0,610.0,21.0
21026,17031062100,3436,1908,0,2.0,0.06,0,0,0,0,0,0,14.8,162083.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,168.0,185.0,2949.0,98.0,247.0,2.0,3.0,137.0,242.0,799.0,118.0
21027,17031062200,2870,1438,0,0.0,0.0,0,0,0,0,0,0,6.7,163800.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,262.0,45.0,2560.0,47.0,157.0,0.0,6.0,100.0,145.0,191.0,57.0
21028,17031062300,1513,687,0,0.0,0.0,0,0,0,0,0,0,4.2,250001.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,249.0,26.0,1389.0,31.0,57.0,0.0,0.0,36.0,81.0,164.0,6.0
21029,17031062400,1421,688,0,0.0,0.0,0,0,0,0,0,0,3.7,174375.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,178.0,84.0,1306.0,20.0,49.0,0.0,3.0,43.0,84.0,113.0,71.0
21030,17031062500,1497,805,0,0.0,0.0,0,0,0,0,0,0,13.0,182188.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,170.0,54.0,1286.0,59.0,58.0,1.0,7.0,86.0,137.0,113.0,21.0
21031,17031062600,2226,977,0,0.0,0.0,0,0,0,0,0,0,1.6,250001.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,492.0,69.0,1925.0,32.0,157.0,0.0,2.0,110.0,184.0,104.0,0.0
21032,17031062700,2724,1262,0,33.0,1.21,0,0,0,0,0,0,4.3,230588.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,364.0,151.0,2400.0,57.0,106.0,1.0,10.0,150.0,229.0,167.0,51.0
21033,17031062800,3506,1636,0,0.0,0.0,0,0,0,0,0,0,5.1,236429.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,439.0,100.0,3188.0,63.0,131.0,0.0,3.0,121.0,217.0,283.0,32.0
21034,17031062900,3976,1961,0,0.0,0.0,0,0,0,0,1,0,7.4,181250.0,0,1,0,1,0,0,0,1,2081.0,52.33,281.0,7.08,198.0,4.98,76.0,1.91,1875.0,47.16,44.0,1.11,81.0,2.04,0.0,0.0,3.0,0.08,77.0,1.94,128.0,3.21,273.0,13.94,9.0,0.44,514.0,391.0,118.0,3584.0,84.0,160.0,0.0,5.0,143.0,223.0,479.0,15.0
21035,17031063000,2973,1724,0,34.0,1.14,0,0,0,0,1,0,8.1,193214.0,0,1,0,1,0,0,0,1,559.0,18.82,72.0,2.44,32.0,1.08,14.0,0.46,466.0,15.68,18.0,0.6,44.0,1.48,0.0,0.0,0.0,0.0,31.0,1.06,52.0,1.74,144.0,8.34,2.0,0.09,393.0,202.0,93.0,2536.0,84.0,239.0,3.0,4.0,107.0,213.0,656.0,8.0
21036,17031063100,2173,1347,0,0.0,0.0,0,0,0,0,0,0,8.0,144856.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,171.0,66.0,1883.0,45.0,122.0,4.0,7.0,112.0,125.0,538.0,19.0
21037,17031063200,6345,4153,0,298.0,4.7,0,0,0,0,0,0,8.4,139489.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.0,362.0,1024.0,5326.0,257.0,492.0,2.0,18.0,250.0,429.0,1898.0,12.0
21038,17031063301,2641,1852,0,0.0,0.0,0,0,0,0,0,0,15.3,116563.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,128.0,328.0,2096.0,176.0,251.0,2.0,2.0,114.0,165.0,1098.0,186.0
21039,17031063302,3996,2784,0,0.0,0.0,0,0,0,0,0,0,7.3,128681.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,220.0,370.0,3380.0,124.0,334.0,4.0,10.0,144.0,229.0,1296.0,0.0
21040,17031063303,1201,935,0,0.0,0.0,0,0,0,0,0,0,5.9,145577.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,34.0,481.0,1073.0,17.0,84.0,0.0,1.0,26.0,28.0,424.0,16.0
21041,17031063400,2180,1250,0,0.0,0.0,0,0,0,0,0,0,5.7,197604.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,143.0,54.0,1874.0,90.0,111.0,5.0,5.0,95.0,145.0,440.0,0.0
21042,17031070101,3796,2725,0,0.0,0.0,0,0,0,0,0,0,15.9,137882.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,215.0,672.0,3321.0,77.0,263.0,1.0,4.0,130.0,160.0,1189.0,69.0
21043,17031070102,2413,1706,0,94.0,3.9,0,0,0,0,0,0,6.6,250001.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,108.0,158.0,2063.0,67.0,182.0,1.0,2.0,98.0,150.0,867.0,17.0
21044,17031070103,1709,1305,0,0.0,0.0,0,0,0,0,0,0,10.1,68958.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,80.0,79.0,1412.0,55.0,173.0,0.0,7.0,62.0,93.0,574.0,0.0
21045,17031070200,3900,2132,0,154.0,3.95,0,0,0,0,0,0,9.6,177647.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,349.0,282.0,3327.0,132.0,277.0,0.0,11.0,153.0,191.0,609.0,46.0
21046,17031070300,3367,1720,0,0.0,0.0,0,0,0,0,0,0,7.7,195288.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,306.0,94.0,3025.0,53.0,166.0,1.0,4.0,118.0,170.0,372.0,32.0
21047,17031070400,2984,1552,0,0.0,0.0,0,0,0,0,0,0,10.2,197778.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,335.0,358.0,2646.0,109.0,124.0,1.0,2.0,102.0,197.0,499.0,300.0
21048,17031070500,2928,1329,0,225.0,7.68,0,0,0,0,1,0,4.7,250001.0,0,1,0,1,0,0,0,1,1289.0,44.01,130.0,4.43,161.0,5.51,345.0,11.8,1113.0,38.02,85.0,2.92,50.0,1.72,0.0,0.0,1.0,0.03,39.0,1.33,72.0,2.46,129.0,9.71,18.0,1.32,275.0,400.0,399.0,2647.0,97.0,100.0,2.0,2.0,80.0,151.0,246.0,41.0
21049,17031070600,2981,1327,0,0.0,0.0,0,0,0,0,0,0,4.7,181500.0,0,1,0,1,0,0,0,0,1053.0,35.31,192.0,6.43,170.0,5.7,33.0,1.09,949.0,31.84,12.0,0.39,52.0,1.73,0.0,0.0,0.0,0.01,40.0,1.34,41.0,1.39,55.0,4.13,7.0,0.56,538.0,618.0,114.0,2630.0,30.0,150.0,0.0,8.0,163.0,224.0,98.0,19.0
21050,17031070700,3481,1615,0,2.0,0.06,0,0,0,0,0,0,16.7,191125.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.0,690.0,175.0,2766.0,212.0,243.0,0.0,10.0,250.0,403.0,265.0,131.0
21051,17031071000,4442,1173,0,1850.0,41.65,0,0,0,0,0,0,9.5,201719.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,291.0,96.0,3809.0,214.0,195.0,2.0,3.0,219.0,297.0,183.0,7.0
21052,17031071100,2944,1183,0,472.0,16.03,0,0,0,0,0,0,10.1,227784.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,251.0,194.0,2590.0,93.0,141.0,0.0,10.0,110.0,178.0,263.0,0.0
21053,17031071200,1906,1025,0,0.0,0.0,0,0,0,0,0,0,8.9,138125.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,247.0,229.0,1679.0,64.0,90.0,0.0,1.0,72.0,116.0,372.0,30.0
21054,17031071300,3513,1925,0,23.0,0.65,0,0,0,0,0,0,8.8,205625.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,485.0,271.0,3148.0,54.0,204.0,0.0,3.0,104.0,129.0,445.0,0.0
21055,17031071400,4570,2924,0,241.0,5.27,0,0,0,0,0,0,16.4,196250.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,333.0,504.0,3888.0,260.0,281.0,1.0,4.0,136.0,214.0,1207.0,123.0
21056,17031071500,5768,3896,0,0.0,0.0,0,0,0,0,0,0,4.7,187841.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,474.0,484.0,5100.0,282.0,245.0,10.0,8.0,123.0,236.0,1480.0,0.0
21057,17031071600,1783,788,0,0.0,0.0,0,0,0,0,0,0,8.8,181771.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,381.0,177.0,1543.0,101.0,69.0,1.0,3.0,66.0,83.0,157.0,68.0
21058,17031071700,1652,741,0,10.0,0.61,0,0,0,0,0,0,2.4,198676.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,329.0,137.0,1330.0,195.0,64.0,0.0,3.0,60.0,75.0,117.0,11.0
21059,17031071800,2646,1173,0,0.0,0.0,0,0,0,0,0,0,4.6,208977.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,612.0,162.0,2051.0,416.0,98.0,6.0,2.0,73.0,107.0,192.0,87.0
